,intent_loss,intent_acc,set
129,2.40902042388916,0.9137930870056152,valid
130,2.7693465631016174,0.8888888834702848,train
131,2.3684158325195312,0.8965517282485962,valid
132,2.727179983248213,0.8720538716524939,train
133,2.3284125328063965,0.8965517282485962,valid
134,2.6938708976463035,0.8888888816640834,train
135,2.289144992828369,0.8965517282485962,valid
136,2.6556204320605756,0.8855218851205074,train
137,2.2503998279571533,0.8965517282485962,valid
138,2.6225286059909396,0.8922558918545141,train
139,2.2121596336364746,0.8965517282485962,valid
140,2.5463887376817387,0.8855218819094828,train
141,2.174614906311035,0.8965517282485962,valid
142,2.5418793569108855,0.902356900550701,train
143,2.1376988887786865,0.8965517282485962,valid
144,2.4919900484759396,0.8888888838716629,train
145,2.101418972015381,0.8965517282485962,valid
146,2.4351042858277907,0.9158249122125132,train
